method,game,seed,agent_steps,return
Constraint suite (seed 0; training episodes),jamesbond,0,53076,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,53560,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,54114,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,54673,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,55264,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,55833,0.0
Constraint suite (seed 0; training episodes),jamesbond,0,56389,0.0
Constraint suite (seed 0; training episodes),jamesbond,0,56940,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,57442,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,57948,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,58453,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,58911,50.0
Constraint suite (seed 0; training episodes),jamesbond,0,59588,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,60082,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,60552,0.0
Constraint suite (seed 0; training episodes),jamesbond,0,61072,0.0
Constraint suite (seed 0; training episodes),jamesbond,0,61568,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,62092,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,62605,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,63075,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,63988,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,64453,0.0
Constraint suite (seed 0; training episodes),jamesbond,0,65099,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,65640,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,66147,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,66822,350.0
Constraint suite (seed 0; training episodes),jamesbond,0,67346,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,67972,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,68521,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,69172,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,69855,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,70325,50.0
Constraint suite (seed 0; training episodes),jamesbond,0,70972,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,71542,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,72031,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,72536,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,73025,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,73665,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,74133,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,74693,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,75084,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,75681,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,76155,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,76624,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,77140,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,77807,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,78310,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,78802,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,79240,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,79713,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,80703,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,81167,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,81905,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,82452,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,83709,450.0
Constraint suite (seed 0; training episodes),jamesbond,0,84438,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,85727,400.0
Constraint suite (seed 0; training episodes),jamesbond,0,86358,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,86858,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,87382,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,87920,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,88464,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,89305,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,90269,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,91386,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,91995,0.0
Constraint suite (seed 0; training episodes),jamesbond,0,92647,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,93475,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,93971,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,94622,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,95146,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,95674,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,96577,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,97220,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,97764,100.0
Constraint suite (seed 0; training episodes),jamesbond,0,98362,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,98829,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,99672,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,100275,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,101097,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,101631,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,102278,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,103651,350.0
Constraint suite (seed 0; training episodes),jamesbond,0,104510,350.0
Constraint suite (seed 0; training episodes),jamesbond,0,105422,300.0
Constraint suite (seed 0; training episodes),jamesbond,0,105949,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,107141,350.0
Constraint suite (seed 0; training episodes),jamesbond,0,107668,200.0
Constraint suite (seed 0; training episodes),jamesbond,0,108205,150.0
Constraint suite (seed 0; training episodes),jamesbond,0,109188,250.0
Constraint suite (seed 0; training episodes),jamesbond,0,109712,250.0
Constraint suite (seed 0; training episodes),kangaroo,0,535,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,941,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,1612,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,1898,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,2439,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,2985,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,3352,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,3875,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,4422,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,4702,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,5109,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,5653,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,6062,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,6539,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,6885,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,7248,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,7796,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,8336,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,8868,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,9339,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,9881,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,10422,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,10841,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,11309,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,11774,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,12179,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,12516,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,12854,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,13124,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,13397,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,13737,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,14111,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,14678,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,15205,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,15729,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,16194,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,16730,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,17137,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,17611,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,17888,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,18169,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,18445,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,18723,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,19070,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,19350,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,19630,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,19914,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,20265,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,20541,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,20814,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,21090,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,21374,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,21653,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,21929,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,22199,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,22468,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,22740,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,23013,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,23349,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,23622,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,23960,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,24234,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,24510,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,24780,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,25053,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,25323,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,25595,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,25864,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,26146,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,26426,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,26705,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,26982,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,27261,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,27550,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,27830,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,28110,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,28390,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,28669,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,28958,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,29241,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,29522,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,29931,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,30401,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,30687,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,31085,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,31466,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,31867,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,32241,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,32661,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,32955,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,33553,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,34221,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,34583,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,34962,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,35392,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,35901,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,36198,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,36654,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,37176,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,37725,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,38152,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,38710,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,39126,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,39614,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,40153,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,40705,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,41009,0.0
Constraint suite (seed 0; training episodes),kangaroo,0,41508,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,41972,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,42569,800.0
Constraint suite (seed 0; training episodes),kangaroo,0,42942,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,43439,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,43915,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,44386,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,45033,1200.0
Constraint suite (seed 0; training episodes),kangaroo,0,45776,1000.0
Constraint suite (seed 0; training episodes),kangaroo,0,46455,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,47004,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,47503,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,48217,1000.0
Constraint suite (seed 0; training episodes),kangaroo,0,48585,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,49115,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,49687,400.0
Constraint suite (seed 0; training episodes),kangaroo,0,50148,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,50518,200.0
Constraint suite (seed 0; training episodes),kangaroo,0,51023,600.0
Constraint suite (seed 0; training episodes),kangaroo,0,51583,800.0
Constraint suite (seed 0; training episodes),kangaroo,0,52267,1200.0
